id,cuisine
48649,greek
20138,french
48390,greek
48641,moroccan
48392,italian
48647,southern_us
20135,italian
44760,mexican
45732,chinese
46895,southern_us
42642,moroccan
46898,mexican
46899,mexican
27877,italian
27876,thai
41045,indian
41515,thai
41040,korean
27870,italian
14863,italian
10358,french
44493,chinese
29248,moroccan
27025,mexican
29710,italian
29247,italian
29716,thai
39666,italian
11861,jamaican
33770,cajun_creole
14815,thai
18516,moroccan
11864,filipino
27020,cajun_creole
18519,mexican
15905,mexican
15140,southern_us
34278,vietnamese
15149,french
34271,mexican
2913,southern_us
7173,southern_us
39525,moroccan
31739,irish
31735,mexican
37899,italian
1692,british
33598,moroccan
37891,spanish
37672,southern_us
37897,french
33718,moroccan
43518,southern_us
30024,italian
34010,french
30026,italian
30020,greek
30022,mexican
40642,italian
40640,japanese
41659,thai
44946,japanese
26657,indian
39290,italian
39291,mexican
40648,french
39295,french
39297,southern_us
24249,russian
14760,spanish
24240,italian
24243,southern_us
23028,southern_us
28048,mexican
1475,french
47916,italian
23021,chinese
28041,filipino
28040,southern_us
47264,southern_us
23025,filipino
23027,mexican
30950,italian
31195,italian
15752,mexican
13937,mexican
4227,italian
4222,mexican
28626,southern_us
26,cajun_creole
24798,italian
5582,southern_us
23,italian
24792,japanese
28,southern_us
5588,cajun_creole
28628,japanese
38216,greek
46275,italian
38218,french
42930,thai
11275,french
13689,mexican
31998,italian
13681,mexican
35636,indian
13686,mexican
43341,mexican
31994,filipino
19060,british
19062,french
19066,indian
23684,thai
23687,indian
17539,greek
41911,french
19857,mexican
25351,french
5305,cajun_creole
35820,southern_us
25686,mexican
25684,southern_us
19482,brazilian
23979,southern_us
23975,filipino
27268,italian
27269,mexican
22089,japanese
22088,italian
27260,greek
25531,chinese
2280,southern_us
2281,italian
2284,chinese
36713,mexican
32367,southern_us
32361,japanese
19680,italian
32368,chinese
42349,vietnamese
30456,spanish
6731,cajun_creole
42436,chinese
42343,japanese
42344,italian
42347,filipino
17307,korean
13444,italian
6735,mexican
15537,chinese
9122,french
39857,italian
10309,thai
39855,vietnamese
9128,vietnamese
39858,chinese
39859,mexican
10650,greek
10300,indian
6593,vietnamese
7917,italian
8236,irish
6288,filipino
182,moroccan
183,italian
188,italian
26138,southern_us
37461,indian
21302,italian
37463,filipino
21300,southern_us
46977,british
46974,mexican
49705,italian
21308,vietnamese
868,irish
22969,italian
22967,chinese
22964,thai
867,french
45378,southern_us
48259,southern_us
2021,thai
2751,indian
48250,southern_us
45371,mexican
48253,french
48254,japanese
48257,italian
44539,italian
44022,mexican
44532,italian
44534,southern_us
44536,italian
38159,chinese
14159,southern_us
14153,mexican
5218,italian
5219,indian
28267,indian
11132,italian
35252,mexican
11973,irish
13108,southern_us
13104,indian
13107,vietnamese
13101,italian
13102,italian
37285,mexican
37287,italian
14487,thai
14480,korean
18300,italian
18309,italian
18308,chinese
17931,chinese
17930,mexican
17934,mexican
9921,brazilian
14372,italian
14373,southern_us
14377,mexican
14375,southern_us
20308,italian
20309,italian
27465,italian
45957,spanish
45950,southern_us
27463,indian
40075,italian
40076,mexican
19005,southern_us
40072,french
28264,cajun_creole
41705,italian
41707,moroccan
41700,indian
41702,thai
16769,spanish
27960,italian
29052,mexican
29057,mexican
40255,filipino
29505,italian
29506,vietnamese
29500,indian
29503,jamaican
1317,mexican
47701,thai
28909,mexican
28904,southern_us
23762,southern_us
6446,indian
6915,italian
30905,mexican
30904,thai
30903,indian
30902,italian
15423,southern_us
6913,french
48827,thai
30909,italian
31501,mexican
31507,southern_us
35021,italian
32889,italian
32884,italian
3943,southern_us
19472,italian
19473,italian
19470,vietnamese
3947,indian
8328,southern_us
34735,cajun_creole
34732,french
34733,vietnamese
9911,indian
9910,italian
9917,french
39085,spanish
41220,french
39082,irish
35283,italian
35281,mexican
19218,indian
19210,cajun_creole
32774,southern_us
22419,indian
22414,greek
22140,mexican
22141,jamaican
22410,vietnamese
4056,mexican
43757,mexican
4053,french
4052,italian
26308,italian
26309,brazilian
26307,vietnamese
43758,greek
43283,chinese
3610,cajun_creole
21828,cajun_creole
27920,southern_us
3619,italian
44860,greek
21825,italian
43132,mexican
43137,southern_us
2567,chinese
5774,mexican
32084,chinese
32080,italian
32083,italian
11423,italian
11422,indian
32088,mexican
32089,chinese
11426,mexican
38594,mexican
17443,southern_us
17442,southern_us
5022,thai
38598,indian
5024,british
5026,mexican
38849,thai
4446,japanese
38843,mexican
38840,mexican
43815,french
36259,indian
36704,mexican
36250,french
46704,southern_us
24816,indian
49060,french
46703,southern_us
42088,mexican
20150,irish
20153,italian
20154,mexican
20159,irish
41289,italian
20392,mexican
46086,indian
48132,italian
21679,italian
33855,southern_us
643,french
20464,chinese
42662,cajun_creole
49391,mexican
46566,italian
42888,mexican
46569,french
42669,southern_us
42668,french
42882,jamaican
45033,italian
27895,italian
27894,mexican
41067,mexican
46730,filipino
29264,italian
10467,indian
10462,mexican
49053,indian
46732,italian
39649,indian
8912,thai
1539,thai
33759,italian
33758,italian
18530,greek
18827,mexican
8918,indian
8919,italian
18823,mexican
18537,mexican
1967,chinese
30598,cajun_creole
30594,mexican
34252,thai
34251,french
30597,italian
30590,italian
29192,italian
29190,southern_us
29197,spanish
29194,indian
7118,italian
39506,italian
47162,british
25511,greek
18791,southern_us
28817,indian
18799,russian
37618,indian
1676,french
1670,italian
37617,indian
30048,mexican
30049,mexican
30043,chinese
30044,mexican
30045,chinese
40628,mexican
29992,japanese
29993,thai
23328,italian
29996,italian
29994,southern_us
29995,japanese
14743,korean
24269,mexican
14740,italian
47933,southern_us
28029,southern_us
24261,chinese
14748,italian
24265,italian
45421,indian
1411,mexican
1414,thai
1417,french
45324,french
4209,southern_us
13913,cajun_creole
7965,mexican
4206,southern_us
13915,southern_us
13914,chinese
17364,moroccan
5569,cajun_creole
5560,moroccan
34036,chinese
34033,southern_us
34030,brazilian
38270,southern_us
38273,moroccan
38272,mexican
38275,italian
38277,mexican
308,moroccan
35345,thai
300,mexican
11213,mexican
11211,chinese
11216,greek
29614,mexican
11215,chinese
11218,french
32968,irish
19041,cajun_creole
32960,italian
22311,southern_us
22313,british
43106,southern_us
28514,brazilian
25332,korean
5012,southern_us
23407,chinese
23403,indian
23409,indian
35750,filipino
27248,cajun_creole
39833,french
38314,thai
10328,indian
37256,indian
32342,italian
32341,italian
42417,italian
16187,chinese
32346,chinese
42412,moroccan
42413,japanese
37350,mexican
16630,mexican
16946,italian
12744,indian
12746,cajun_creole
12741,mexican
12743,southern_us
6113,indian
10922,southern_us
17321,mexican
7931,indian
10678,mexican
7935,italian
7934,thai
7936,italian
7938,southern_us
9457,cajun_creole
9452,indian
9101,greek
21149,spanish
9143,cajun_creole
16980,mexican
21141,italian
16454,mexican
21143,japanese
33992,italian
12299,indian
12292,thai
26112,jamaican
33224,thai
20810,mexican
37946,italian
20813,irish
20814,japanese
20817,mexican
49239,mexican
21498,russian
21361,italian
46910,italian
46913,mexican
21490,mexican
46915,cajun_creole
3429,thai
38476,southern_us
45240,mexican
17584,southern_us
17585,korean
17587,indian
17581,mexican
3424,indian
4856,italian
4855,spanish
4586,greek
4583,indian
4582,indian
14174,irish
14176,brazilian
14177,greek
15451,italian
13302,indian
4412,korean
11988,indian
11989,italian
13300,italian
13301,southern_us
11985,southern_us
34881,irish
15900,southern_us
36066,greek
10582,cajun_creole
20850,mexican
13160,indian
13165,italian
18673,southern_us
11183,indian
33922,thai
14353,mexican
18676,italian
33926,southern_us
33251,italian
14358,mexican
33258,french
38042,indian
11538,thai
38047,mexican
17918,southern_us
17912,cajun_creole
17911,italian
45938,mexican
20362,greek
34937,southern_us
20360,chinese
30692,chinese
45934,mexican
34931,mexican
44041,french
44516,southern_us
44515,spanish
44514,greek
44048,italian
40018,chinese
1087,mexican
47891,mexican
1084,spanish
1083,french
47894,thai
47545,southern_us
39345,southern_us
1089,moroccan
12989,indian
29030,southern_us
29526,french
29036,indian
1339,indian
1338,indian
47093,brazilian
1337,southern_us
1336,italian
47765,mexican
445,italian
15401,indian
38298,italian
6936,mexican
15406,indian
15405,thai
8128,jamaican
8695,chinese
8123,indian
8693,italian
8120,southern_us
42986,indian
7704,moroccan
7700,southern_us
7701,british
39317,southern_us
36,italian
35,mexican
39312,mexican
45144,italian
42985,spanish
31071,mexican
46950,italian
48678,mexican
19185,vietnamese
8341,italian
34757,thai
34754,thai
8344,indian
24454,italian
24453,indian
22436,indian
22437,italian
22430,southern_us
544,vietnamese
22433,chinese
22129,french
26323,thai
22124,southern_us
43736,southern_us
13769,spanish
4075,southern_us
43738,mexican
43739,indian
13762,southern_us
4072,southern_us
32575,cajun_creole
30875,russian
32577,moroccan
3963,southern_us
5791,french
32578,italian
5799,spanish
3969,indian
8893,japanese
3635,french
3630,french
17698,vietnamese
35401,italian
35400,italian
35402,italian
6451,chinese
33387,italian
11407,spanish
11406,indian
11405,jamaican
11400,greek
19983,indian
32752,italian
19981,italian
19989,italian
48277,irish
38861,mexican
38862,southern_us
41329,southern_us
46842,spanish
38869,french
17462,southern_us
25477,mexican
25472,italian
13377,thai
13374,mexican
41325,thai
4461,cajun_creole
41988,korean
948,italian
949,italian
36272,thai
36270,cajun_creole
941,mexican
24872,mexican
46763,french
49000,cajun_creole
24871,southern_us
24876,greek
21805,southern_us
24878,mexican
42060,greek
42062,italian
45582,southern_us
48359,mexican
45238,indian
48608,mexican
20177,chinese
41264,mexican
48356,spanish
45230,italian
20171,indian
36182,french
36185,chinese
36187,italian
16846,italian
16844,mexican
16845,chinese
16841,moroccan
44720,vietnamese
44725,irish
44726,indian
44727,indian
6327,mexican
6326,italian
12173,southern_us
46589,indian
46585,french
46583,italian
12178,mexican
45059,italian
42494,italian
41009,indian
45051,italian
37481,spanish
9667,spanish
36988,italian
9663,british
29207,indian
10118,japanese
36981,french
10117,mexican
10446,southern_us
29209,mexican
10110,italian
15059,british
37054,chinese
21774,mexican
21775,indian
8520,spanish
18801,french
18802,french
21771,mexican
37058,southern_us
21779,korean
8978,indian
8979,moroccan
37589,french
37582,italian
37583,british
37581,italian
37584,korean
8527,thai
6561,southern_us
45305,southern_us
7138,italian
44188,spanish
26926,french
44185,french
26924,southern_us
15053,filipino
44181,italian
26921,italian
37631,jamaican
29607,indian
7685,southern_us
49640,chinese
1658,korean
21975,russian
1653,mexican
1656,southern_us
1655,irish
586,mexican
587,brazilian
584,cajun_creole
585,southern_us
582,italian
40350,mexican
26692,british
44983,french
46340,japanese
28026,filipino
40358,chinese
35988,italian
1384,chinese
24203,cajun_creole
24204,italian
2838,indian
35983,chinese
2833,filipino
35986,greek
35987,mexican
14729,cajun_creole
3390,moroccan
47951,brazilian
47956,italian
47957,mexican
3397,mexican
5400,italian
28557,italian
28004,indian
28550,french
28001,irish
28000,mexican
34234,southern_us
30203,mexican
38781,thai
38782,jamaican
30208,chinese
46615,chinese
13971,french
35181,southern_us
13974,spanish
5234,french
29250,french
18111,cajun_creole
38257,cajun_creole
38253,thai
33705,mexican
5540,italian
5545,chinese
30061,italian
8599,british
8596,filipino
30069,italian
8591,mexican
31332,italian
31331,japanese
31337,japanese
35369,japanese
37376,southern_us
35366,chinese
35360,jamaican
11239,korean
5892,italian
47378,italian
48982,southern_us
41180,italian
48987,thai
48988,irish
48989,southern_us
25914,thai
25913,mexican
22339,italian
22338,mexican
25918,irish
25919,french
25649,mexican
25311,cajun_creole
25643,italian
4661,chinese
23424,italian
23423,mexican
34639,greek
6039,cajun_creole
9896,mexican
9897,southern_us
326,thai
327,indian
325,italian
329,italian
42471,japanese
32321,french
42478,irish
16610,vietnamese
16615,italian
22591,mexican
12768,southern_us
22597,indian
22595,mexican
12762,southern_us
22599,italian
12767,southern_us
12766,mexican
12765,japanese
10943,vietnamese
10942,chinese
16477,spanish
9479,cajun_creole
9476,southern_us
24990,southern_us
21161,mexican
21166,italian
24997,spanish
10067,mexican
31376,italian
2244,southern_us
2245,mexican
2242,french
2243,indian
24191,japanese
46936,thai
46935,southern_us
46246,italian
46241,filipino
35326,indian
21341,mexican
48497,italian
46939,southern_us
49218,korean
3401,moroccan
3403,brazilian
3402,french
3404,french
22925,cajun_creole
48493,mexican
4875,southern_us
4874,spanish
4877,mexican
4870,chinese
38417,italian
13498,chinese
10616,italian
10618,brazilian
2063,french
14110,mexican
33493,chinese
18479,cajun_creole
14117,chinese
33496,chinese
18475,southern_us
18473,mexican
18472,vietnamese
27449,mexican
13142,cajun_creole
20696,italian
9782,italian
36512,russian
36513,japanese
36511,brazilian
18619,italian
33274,italian
18610,chinese
18613,mexican
37930,greek
18615,chinese
18616,chinese
34914,cajun_creole
38069,french
34916,italian
27423,spanish
27424,mexican
20433,thai
48160,cajun_creole
27427,moroccan
27428,italian
27429,indian
38064,chinese
34919,indian
48168,irish
33139,southern_us
40039,japanese
44069,italian
44066,british
40034,southern_us
47568,thai
47563,mexican
47562,italian
47567,indian
41749,italian
41748,mexican
12969,southern_us
15648,indian
12965,mexican
12967,chinese
15640,italian
12962,mexican
40297,japanese
7092,italian
29547,southern_us
29019,filipino
7099,chinese
8105,southern_us
1353,chinese
466,french
460,thai
1354,thai
15399,thai
6489,chinese
15391,indian
15397,russian
6484,japanese
15394,mexican
26773,thai
5649,chinese
39333,chinese
39337,italian
34772,british
34773,korean
48841,mexican
5645,mexican
28766,mexican
47745,southern_us
28947,french
47741,italian
723,moroccan
24432,italian
9811,cajun_creole
28948,southern_us
24435,cajun_creole
22100,italian
22105,thai
22107,mexican
22108,italian
22458,southern_us
35790,southern_us
35798,italian
4019,french
11392,french
21571,italian
13702,italian
13703,italian
4011,mexican
43242,mexican
4016,british
13704,french
11398,mexican
32512,moroccan
32513,chinese
19430,mexican
32516,french
32514,indian
3985,indian
19438,mexican
3987,irish
34837,southern_us
35421,mexican
45832,italian
48511,indian
23854,french
23856,southern_us
23851,italian
23852,chinese
16288,southern_us
34831,irish
1443,mexican
16283,mexican
286,indian
38889,indian
38887,chinese
5794,indian
3560,irish
47277,thai
25451,italian
28426,mexican
36219,southern_us
36218,mexican
25107,southern_us
25101,italian
25100,italian
7252,southern_us
28073,southern_us
42599,indian
24859,chinese
23031,italian
46037,spanish
46034,greek
42047,mexican
46746,italian
45219,southern_us
2474,italian
2473,mexican
2471,indian
14283,southern_us
45210,chinese
23743,mexican
45215,southern_us
7877,italian
7872,french
39937,filipino
39931,chinese
42625,irish
42624,filipino
44205,french
16864,southern_us
22349,italian
12159,moroccan
12155,spanish
12151,french
4481,jamaican
21344,italian
8150,cajun_creole
10138,cajun_creole
48197,japanese
39689,japanese
10429,japanese
40996,italian
40995,southern_us
10421,chinese
9641,moroccan
10427,filipino
8956,italian
33063,mexican
8955,japanese
18866,british
33064,mexican
37035,french
49684,korean
21756,greek
21757,italian
21750,italian
21752,japanese
21753,thai
41245,chinese
41246,thai
48805,chinese
41640,french
40192,chinese
40190,cajun_creole
15746,italian
6856,southern_us
31355,southern_us
44478,italian
1987,italian
1632,indian
1985,french
1634,southern_us
1636,filipino
1981,mexican
1638,italian
1988,mexican
1989,vietnamese
41020,mexican
45075,italian
48085,indian
24569,mexican
44306,mexican
569,southern_us
44303,filipino
2812,irish
40737,japanese
29487,italian
564,mexican
565,japanese
29482,southern_us
29951,chinese
33684,russian
33687,italian
14251,indian
33682,moroccan
24226,italian
24221,french
28578,greek
5428,italian
1189,italian
28573,southern_us
1184,chinese
28576,indian
28575,thai
30260,french
43037,chinese
34216,brazilian
34214,italian
34212,spanish
34210,french
31683,filipino
31687,mexican
35168,mexican
4247,jamaican
13955,italian
31130,filipino
35160,mexican
36283,moroccan
18138,italian
5526,thai
18134,filipino
18136,mexican
47,indian
42,moroccan
38224,cajun_creole
30089,indian
32852,mexican
21381,jamaican
30080,italian
35004,mexican
35306,southern_us
35307,indian
31356,irish
47358,mexican
23196,french
23190,thai
30886,italian
15074,indian
6543,italian
30883,italian
30880,french
47682,indian
48967,southern_us
48964,chinese
19827,irish
25936,spanish
25937,indian
25930,filipino
25932,southern_us
25933,russian
18872,thai
29332,thai
16342,mexican
17294,korean
27286,irish
13657,mexican
27282,jamaican
27283,chinese
23443,chinese
23440,indian
23441,italian
27289,italian
23444,indian
17525,mexican
19496,italian
33316,italian
15596,british
344,mexican
7513,italian
39109,mexican
7510,british
7519,mexican
33312,italian
16671,italian
16670,italian
32656,indian
16675,italian
32302,mexican
16676,moroccan
33646,italian
12701,italian
42459,french
2185,filipino
12709,indian
29425,italian
42455,japanese
10967,korean
10964,thai
10961,japanese
825,vietnamese
8305,french
10968,mexican
4831,korean
25666,jamaican
34712,chinese
25669,indian
46483,italian
15521,korean
8300,italian
13453,chinese
22716,irish
22711,southern_us
30662,southern_us
12432,chinese
6586,chinese
26150,southern_us
4783,italian
26158,korean
43052,thai
2268,brazilian
25591,chinese
43057,italian
8207,jamaican
2263,mexican
25598,italian
12431,mexican
43500,irish
43503,southern_us
30849,thai
46266,italian
5820,british
46268,italian
38432,italian
38430,italian
22900,mexican
5825,mexican
27544,mexican
45689,italian
4811,chinese
4815,mexican
4819,french
32933,mexican
41907,southern_us
41906,mexican
41905,british
9413,mexican
11613,mexican
10639,japanese
11611,jamaican
9418,italian
11633,italian
10632,mexican
11618,mexican
11619,italian
45186,russian
11949,mexican
11944,chinese
11945,french
18457,vietnamese
11943,indian
14136,southern_us
11941,chinese
33861,thai
27993,indian
17729,mexican
17724,mexican
17725,italian
17720,chinese
17721,italian
9345,mexican
36539,indian
36028,southern_us
36029,indian
18064,southern_us
9349,japanese
36020,cajun_creole
36024,thai
33214,thai
34973,southern_us
34970,italian
34971,thai
20418,southern_us
34977,southern_us
34975,mexican
20414,brazilian
48146,indian
36483,chinese
48412,korean
48411,chinese
10093,russian
39747,british
39745,italian
10097,jamaican
10096,southern_us
10095,brazilian
10099,italian
39748,cajun_creole
41767,chinese
41765,brazilian
41764,mexican
41762,french
41769,italian
12949,spanish
39679,french
12946,thai
7078,chinese
29569,indian
14394,irish
37774,southern_us
37953,korean
37952,chinese
37771,filipino
37954,chinese
37772,italian
47426,mexican
18638,cajun_creole
6976,southern_us
12493,italian
15916,french
12495,southern_us
15442,chinese
8164,italian
12498,french
16775,thai
39355,korean
39357,russian
20442,italian
26715,japanese
26717,mexican
47502,thai
47506,mexican
37570,italian
29481,italian
34168,french
8383,southern_us
34790,french
40411,chinese
4388,mexican
24416,thai
4381,chinese
8816,chinese
4387,mexican
48300,indian
4385,french
1370,italian
404,italian
403,mexican
28749,italian
1377,southern_us
23296,korean
28746,french
28046,japanese
28212,southern_us
28741,russian
28211,chinese
34162,indian
22474,italian
22475,mexican
34164,russian
13720,thai
43265,italian
13722,southern_us
43267,greek
43260,chinese
4034,indian
4039,greek
26361,italian
11379,french
33813,indian
11370,thai
23089,southern_us
32530,thai
19145,french
19414,vietnamese
35442,mexican
35444,korean
35447,mexican
23873,cajun_creole
32796,indian
23870,southern_us
23879,mexican
23878,greek
27149,chinese
40164,thai
44136,southern_us
25749,italian
11154,mexican
25439,cajun_creole
36239,italian
36237,indian
25430,spanish
43991,southern_us
46015,chinese
42025,mexican
42029,southern_us
42028,italian
2459,italian
2450,mexican
2452,greek
7853,italian
7850,moroccan
39918,southern_us
48123,mexican
656,mexican
16803,greek
16807,indian
16804,italian
16805,brazilian
6369,southern_us
12139,british
12132,cajun_creole
10401,chinese
36491,italian
9336,thai
9331,indian
10157,mexican
10408,mexican
49514,british
10158,british
10159,thai
28313,indian
9628,indian
21666,italian
9623,vietnamese
9624,mexican
18848,spanish
14899,korean
37549,french
21732,mexican
14896,southern_us
37013,indian
21737,chinese
1977,british
48313,cajun_creole
41226,italian
45279,indian
48318,chinese
26963,italian
26966,greek
40178,mexican
26964,chinese
30988,italian
26969,korean
49404,british
49403,southern_us
47174,southern_us
49408,japanese
3237,southern_us
33455,southern_us
5195,thai
4987,indian
1960,indian
701,southern_us
41598,mexican
41599,cajun_creole
13261,italian
45098,cajun_creole
45095,thai
41592,italian
41593,italian
41594,moroccan
2870,italian
2875,japanese
44324,greek
2878,french
40317,southern_us
28513,italian
14277,southern_us
3350,thai
3352,irish
28518,irish
3358,mexican
45895,italian
45897,indian
5443,chinese
30533,italian
30246,french
31117,southern_us
30185,mexican
18159,southern_us
15605,jamaican
18150,french
5503,chinese
18155,cajun_creole
34090,mexican
34092,southern_us
34095,french
30181,vietnamese
34097,mexican
38293,french
38290,indian
542,chinese
29975,moroccan
29971,italian
29972,indian
29979,italian
23604,italian
48944,indian
48945,southern_us
47338,thai
27770,filipino
48942,french
44356,southern_us
27779,mexican
47334,thai
47335,french
28502,french
32935,italian
15056,greek
15050,southern_us
6562,thai
35145,french
35146,french
28501,mexican
35141,italian
14268,southern_us
32493,mexican
23465,indian
2769,french
8444,chinese
34634,italian
34637,italian
8440,southern_us
34630,indian
8448,korean
34638,chinese
9150,moroccan
35964,southern_us
35320,mexican
35321,chinese
35850,chinese
35851,moroccan
7537,indian
39161,thai
39167,mexican
31378,southern_us
19351,french
32670,indian
19355,southern_us
19605,mexican
16124,mexican
19607,cajun_creole
31420,indian
19601,mexican
16651,italian
6176,southern_us
6174,irish
10980,mexican
10983,japanese
24605,vietnamese
16405,moroccan
25606,mexican
25604,greek
41165,mexican
24955,southern_us
24957,indian
46466,irish
46460,jamaican
24952,italian
22733,japanese
22731,indian
38983,mexican
22734,southern_us
31802,british
2208,french
16508,mexican
31809,italian
11583,italian
36496,indian
11581,italian
43031,jamaican
43525,british
46208,french
21389,italian
46203,southern_us
36723,italian
46206,indian
41966,italian
17526,british
16052,mexican
17290,italian
4838,italian
6514,southern_us
13458,mexican
13456,cajun_creole
4522,british
7993,italian
7991,chinese
9438,chinese
7994,southern_us
11634,russian
9437,italian
9434,italian
9431,cajun_creole
5295,indian
5293,mexican
12617,italian
13183,italian
17741,mexican
27973,italian
17745,mexican
36550,italian
43094,cajun_creole
36009,southern_us
36558,japanese
30764,southern_us
42927,chinese
6995,brazilian
35565,italian
34404,indian
20385,greek
48437,vietnamese
20380,italian
20383,chinese
20389,french
34959,french
20472,italian
34951,french
20470,mexican
48121,vietnamese
48126,russian
7330,mexican
39766,japanese
7338,mexican
18431,italian
11965,french
33457,mexican
11963,italian
18439,southern_us
12923,southern_us
30183,italian
12927,greek
41786,greek
10213,japanese
10212,southern_us
7053,french
7050,italian
33983,russian
37751,southern_us
37208,mexican
33985,southern_us
37204,mexican
37207,french
37973,british
37972,korean
18381,indian
14008,chinese
8638,thai
30986,mexican
15939,korean
34405,italian
34402,vietnamese
8147,korean
40786,mexican
26733,british
26732,mexican
40781,chinese
39372,southern_us
40788,chinese
2999,southern_us
24382,indian
2990,french
2991,southern_us
57,mexican
31584,italian
31586,chinese
52,chinese
49265,greek
47528,mexican
47527,cajun_creole
47834,southern_us
47523,southern_us
47520,italian
49260,indian
51,greek
2996,italian
37071,chinese
40437,vietnamese
9995,spanish
40432,indian
40433,mexican
28234,italian
14514,russian
48640,thai
14510,filipino
28233,russian
19551,spanish
47789,italian
38170,mexican
21016,brazilian
47783,mexican
423,mexican
21339,italian
425,cajun_creole
28724,french
28962,japanese
30846,british
19884,vietnamese
22978,italian
32806,french
11358,italian
32800,spanish
11353,thai
11352,french
11350,italian
11356,mexican
11355,japanese
20880,italian
35461,thai
35469,mexican
35468,french
23818,italian
19291,mexican
19298,chinese
47652,mexican
27123,italian
25416,vietnamese
25142,southern_us
25412,mexican
25411,italian
46072,chinese
2336,cajun_creole
42005,southern_us
41292,italian
48935,italian
39974,southern_us
39978,indian
19836,italian
7839,jamaican
32114,mexican
27874,indian
16352,french
16351,indian
32118,chinese
7837,thai
12111,british
3470,thai
6344,mexican
6347,thai
6346,mexican
17194,french
17190,cajun_creole
14516,italian
36969,thai
36968,mexican
9604,thai
9607,cajun_creole
9606,italian
10170,italian
10171,southern_us
36961,mexican
9358,chinese
46696,japanese
46697,thai
14515,french
21242,korean
44010,indian
21240,italian
37563,french
37569,southern_us
21249,cajun_creole
9352,filipino
1801,mexican
3785,indian
8996,mexican
1808,french
4994,indian
4992,italian
45258,thai
41200,irish
45524,indian
48335,southern_us
45254,indian
48333,vietnamese
45523,italian
45250,italian
21909,japanese
44695,vietnamese
26943,mexican
44692,italian
15024,chinese
37690,southern_us
46628,moroccan
49429,indian
49425,italian
14070,chinese
9350,greek
49423,italian
1948,indian
1949,mexican
3251,italian
1944,italian
14129,italian
21905,italian
2853,southern_us
44341,mexican
14219,southern_us
1397,mexican
3330,southern_us
5464,italian
28537,japanese
1499,irish
14213,thai
14212,southern_us
14214,moroccan
30514,mexican
48592,moroccan
30516,chinese
30517,southern_us
20045,french
28726,filipino
48599,greek
30518,mexican
38764,southern_us
36612,southern_us
18172,jamaican
18174,southern_us
18175,southern_us
18178,irish
18179,italian
37511,southern_us
23498,vietnamese
8935,mexican
33773,french
525,russian
526,mexican
527,japanese
40841,cajun_creole
29914,southern_us
14812,mexican
47310,italian
47647,irish
47644,southern_us
47642,cajun_creole
47643,chinese
1232,moroccan
23665,russian
18914,indian
47648,italian
48923,filipino
27710,french
8285,italian
27714,japanese
48925,southern_us
27718,french
15038,southern_us
25975,italian
25977,mexican
25978,southern_us
6502,italian
6501,mexican
6500,korean
6506,french
6504,korean
31173,irish
35126,indian
31177,indian
31179,southern_us
35128,southern_us
29627,indian
4675,chinese
29622,mexican
47602,italian
23489,mexican
23487,french
32471,italian
2483,indian
34616,italian
34614,mexican
39146,indian
35698,southern_us
35699,moroccan
31398,indian
31395,vietnamese
31396,southern_us
31391,italian
35695,french
31393,southern_us
32619,french
19338,chinese
19331,italian
32612,chinese
32614,italian
32617,indian
32616,indian
22283,mexican
15419,italian
22538,french
22285,mexican
22289,thai
22530,southern_us
22532,thai
4175,mexican
17279,chinese
4171,vietnamese
13883,mexican
26447,italian
26441,indian
4179,mexican
26443,mexican
7176,italian
24627,japanese
25622,italian
25626,mexican
24979,filipino
46191,japanese
24972,italian
46440,french
46195,italian
46196,italian
22758,italian
18333,southern_us
22751,italian
22752,thai
21671,brazilian
38963,mexican
31823,italian
43016,indian
31821,italian
43012,italian
31825,southern_us
2229,greek
2226,italian
14365,mexican
2224,southern_us
26197,italian
43019,mexican
43018,indian
9278,southern_us
5920,jamaican
28441,italian
5922,chinese
5923,indian
5928,southern_us
5929,mexican
17506,thai
17502,italian
45941,korean
13475,southern_us
4506,russian
13470,thai
35686,mexican
41946,mexican
35869,thai
45945,italian
25084,chinese
2083,italian
2086,southern_us
2084,italian
11658,mexican
11652,mexican
38031,cajun_creole
17760,brazilian
20676,moroccan
17763,french
27952,chinese
17768,french
27958,thai
36577,mexican
42942,italian
46990,indian
42940,italian
42765,cajun_creole
20760,southern_us
46997,japanese
16137,italian
46999,filipino
46998,mexican
46228,italian
45756,indian
45757,cajun_creole
20904,british
45752,italian
48105,cajun_creole
48454,italian
45751,southern_us
48459,southern_us
41412,southern_us
39708,filipino
7315,british
7314,korean
7316,italian
7311,greek
33437,mexican
33438,chinese
37673,mexican
15627,indian
12905,southern_us
30163,southern_us
7030,filipino
7031,indian
10230,southern_us
7034,italian
9019,mexican
24025,southern_us
21507,mexican
21501,mexican
12887,chinese
37731,italian
37733,mexican
37227,italian
15959,mexican
15489,southern_us
19293,southern_us
12882,cajun_creole
15957,indian
7788,southern_us
28890,jamaican
7784,chinese
7785,italian
14686,french
14684,mexican
24368,mexican
26651,mexican
24364,mexican
24362,indian
14688,southern_us
14689,indian
47812,french
47811,greek
47810,indian
47817,italian
23813,mexican
1001,indian
23812,chinese
49711,british
40644,chinese
3309,southern_us
40458,japanese
40459,vietnamese
40450,moroccan
4342,chinese
40454,chinese
11018,japanese
28254,cajun_creole
28707,cajun_creole
11014,mexican
28258,southern_us
14531,filipino
17889,korean
8617,british
34427,russian
8610,mexican
38157,mexican
8619,italian
